Datetime,close
,nesn.sw
2025-08-12 09:00:00+02:00,72.2300033569336
2025-08-12 09:15:00+02:00,72.13999938964844
2025-08-12 09:30:00+02:00,71.95999908447266
2025-08-12 09:45:00+02:00,71.95999908447266
2025-08-12 10:00:00+02:00,71.91999816894531
2025-08-12 10:15:00+02:00,71.94000244140625
2025-08-12 10:30:00+02:00,71.9000015258789
2025-08-12 10:45:00+02:00,71.93000030517578
2025-08-12 11:00:00+02:00,71.93000030517578
2025-08-12 11:15:00+02:00,71.94000244140625
2025-08-12 11:30:00+02:00,71.93000030517578
2025-08-12 11:45:00+02:00,71.98999786376953
2025-08-12 12:00:00+02:00,71.9000015258789
2025-08-12 12:15:00+02:00,71.91000366210938
2025-08-12 12:30:00+02:00,72.01000213623047
2025-08-12 12:45:00+02:00,72.01000213623047
2025-08-12 13:00:00+02:00,71.87000274658203
2025-08-12 13:15:00+02:00,71.87000274658203
2025-08-12 13:30:00+02:00,71.91000366210938
2025-08-12 13:45:00+02:00,71.94000244140625
2025-08-12 14:00:00+02:00,71.91999816894531
2025-08-12 14:15:00+02:00,71.91000366210938
2025-08-12 14:30:00+02:00,71.88999938964844
2025-08-12 14:45:00+02:00,71.8499984741211
2025-08-12 15:00:00+02:00,71.70999908447266
2025-08-12 15:15:00+02:00,71.66000366210938
2025-08-12 15:30:00+02:00,71.5
2025-08-12 15:45:00+02:00,71.58999633789062
2025-08-12 16:00:00+02:00,71.52999877929688
2025-08-12 16:15:00+02:00,71.4800033569336
2025-08-12 16:30:00+02:00,71.52999877929688
2025-08-12 16:45:00+02:00,71.56999969482422
2025-08-12 17:00:00+02:00,71.58000183105469
2025-08-12 17:15:00+02:00,71.58999633789062
2025-08-13 09:00:00+02:00,71.9800033569336
2025-08-13 09:15:00+02:00,71.94999694824219
2025-08-13 09:30:00+02:00,71.80999755859375
2025-08-13 09:45:00+02:00,71.94999694824219
2025-08-13 10:00:00+02:00,71.88999938964844
2025-08-13 10:15:00+02:00,71.91000366210938
2025-08-13 10:30:00+02:00,71.9000015258789
2025-08-13 10:45:00+02:00,71.94999694824219
2025-08-13 11:00:00+02:00,71.83000183105469
2025-08-13 11:15:00+02:00,71.79000091552734
2025-08-13 11:30:00+02:00,71.7699966430664
2025-08-13 11:45:00+02:00,71.80000305175781
2025-08-13 12:00:00+02:00,71.75
2025-08-13 12:15:00+02:00,71.72000122070312
2025-08-13 12:30:00+02:00,71.70999908447266
2025-08-13 12:45:00+02:00,71.66999816894531
2025-08-13 13:00:00+02:00,71.66000366210938
2025-08-13 13:15:00+02:00,71.72000122070312
2025-08-13 13:30:00+02:00,71.81999969482422
2025-08-13 13:45:00+02:00,71.8499984741211
2025-08-13 14:00:00+02:00,71.91999816894531
2025-08-13 14:15:00+02:00,71.9000015258789
2025-08-13 14:30:00+02:00,71.93000030517578
2025-08-13 14:45:00+02:00,71.93000030517578
2025-08-13 15:00:00+02:00,71.91000366210938
2025-08-13 15:15:00+02:00,71.81999969482422
2025-08-13 15:30:00+02:00,71.88999938964844
2025-08-13 15:45:00+02:00,71.9800033569336
2025-08-13 16:00:00+02:00,72.1500015258789
2025-08-13 16:15:00+02:00,72.12999725341797
2025-08-13 16:30:00+02:00,72.13999938964844
2025-08-13 16:45:00+02:00,72.2300033569336
2025-08-13 17:00:00+02:00,72.41999816894531
2025-08-13 17:15:00+02:00,72.4000015258789
2025-08-14 09:00:00+02:00,72.12999725341797
2025-08-14 09:15:00+02:00,72.30000305175781
2025-08-14 09:30:00+02:00,72.19999694824219
2025-08-14 09:45:00+02:00,72.22000122070312
2025-08-14 10:00:00+02:00,72.06999969482422
2025-08-14 10:15:00+02:00,71.98999786376953
2025-08-14 10:30:00+02:00,72.06999969482422
2025-08-14 10:45:00+02:00,72.1500015258789
2025-08-14 11:00:00+02:00,72.13999938964844
2025-08-14 11:15:00+02:00,72.19000244140625
2025-08-14 11:30:00+02:00,72.26000213623047
2025-08-14 11:45:00+02:00,72.30999755859375
2025-08-14 12:00:00+02:00,72.33000183105469
2025-08-14 12:15:00+02:00,72.43000030517578
2025-08-14 12:30:00+02:00,72.36000061035156
2025-08-14 12:45:00+02:00,72.30999755859375
2025-08-14 13:00:00+02:00,72.27999877929688
2025-08-14 13:15:00+02:00,72.27999877929688
2025-08-14 13:30:00+02:00,72.1500015258789
2025-08-14 13:45:00+02:00,72.20999908447266
2025-08-14 14:00:00+02:00,72.16999816894531
2025-08-14 14:15:00+02:00,72.22000122070312
2025-08-14 14:30:00+02:00,72.12999725341797
2025-08-14 14:45:00+02:00,71.94999694824219
2025-08-14 15:00:00+02:00,71.91000366210938
2025-08-14 15:15:00+02:00,71.88999938964844
2025-08-14 15:30:00+02:00,71.83999633789062
2025-08-14 15:45:00+02:00,71.9000015258789
2025-08-14 16:00:00+02:00,72.0
2025-08-14 16:15:00+02:00,71.95999908447266
2025-08-14 16:30:00+02:00,72.02999877929688
2025-08-14 16:45:00+02:00,71.9800033569336
2025-08-14 17:00:00+02:00,72.01000213623047
2025-08-14 17:15:00+02:00,72.02999877929688
2025-08-15 09:00:00+02:00,72.3499984741211
2025-08-15 09:15:00+02:00,72.38999938964844
2025-08-15 09:30:00+02:00,72.44000244140625
2025-08-15 09:45:00+02:00,72.58000183105469
2025-08-15 10:00:00+02:00,72.52999877929688
2025-08-15 10:15:00+02:00,72.58000183105469
2025-08-15 10:30:00+02:00,72.55999755859375
2025-08-15 10:45:00+02:00,72.51000213623047
2025-08-15 11:00:00+02:00,72.54000091552734
2025-08-15 11:15:00+02:00,72.5199966430664
2025-08-15 11:30:00+02:00,72.37000274658203
2025-08-15 11:45:00+02:00,72.44000244140625
2025-08-15 12:00:00+02:00,72.38999938964844
2025-08-15 12:15:00+02:00,72.45999908447266
2025-08-15 12:30:00+02:00,72.47000122070312
2025-08-15 12:45:00+02:00,72.47000122070312
