Datetime,close,"('close', 'nesn.sw')"
2025-08-12 09:00:00+02:00,72.19000244140625,
2025-08-12 09:05:00+02:00,72.12999725341797,
2025-08-12 09:10:00+02:00,72.2300033569336,
2025-08-12 09:15:00+02:00,72.1500015258789,
2025-08-12 09:20:00+02:00,72.19000244140625,
2025-08-12 09:25:00+02:00,72.13999938964844,
2025-08-12 09:30:00+02:00,72.01000213623047,
2025-08-12 09:35:00+02:00,71.9800033569336,
2025-08-12 09:40:00+02:00,71.95999908447266,
2025-08-12 09:45:00+02:00,71.94999694824219,
2025-08-12 09:50:00+02:00,71.98999786376953,
2025-08-12 09:55:00+02:00,71.95999908447266,
2025-08-12 10:00:00+02:00,71.93000030517578,
2025-08-12 10:05:00+02:00,71.94999694824219,
2025-08-12 10:10:00+02:00,71.91999816894531,
2025-08-12 10:15:00+02:00,71.91999816894531,
2025-08-12 10:20:00+02:00,71.94999694824219,
2025-08-12 10:25:00+02:00,71.94000244140625,
2025-08-12 10:30:00+02:00,71.87999725341797,
2025-08-12 10:35:00+02:00,71.91999816894531,
2025-08-12 10:40:00+02:00,71.9000015258789,
2025-08-12 10:45:00+02:00,71.91000366210938,
2025-08-12 10:50:00+02:00,71.9000015258789,
2025-08-12 10:55:00+02:00,71.93000030517578,
2025-08-12 11:00:00+02:00,71.91999816894531,
2025-08-12 11:05:00+02:00,71.91000366210938,
2025-08-12 11:10:00+02:00,71.93000030517578,
2025-08-12 11:15:00+02:00,71.94000244140625,
2025-08-12 11:20:00+02:00,71.93000030517578,
2025-08-12 11:25:00+02:00,71.94000244140625,
2025-08-12 11:30:00+02:00,71.86000061035156,
2025-08-12 11:35:00+02:00,71.88999938964844,
2025-08-12 11:40:00+02:00,71.93000030517578,
2025-08-12 11:45:00+02:00,71.94999694824219,
2025-08-12 11:50:00+02:00,71.95999908447266,
2025-08-12 11:55:00+02:00,71.98999786376953,
2025-08-12 12:00:00+02:00,71.91999816894531,
2025-08-12 12:05:00+02:00,71.94000244140625,
2025-08-12 12:10:00+02:00,71.9000015258789,
2025-08-12 12:15:00+02:00,71.9000015258789,
2025-08-12 12:20:00+02:00,71.91999816894531,
2025-08-12 12:25:00+02:00,71.91000366210938,
2025-08-12 12:30:00+02:00,71.95999908447266,
2025-08-12 12:35:00+02:00,71.98999786376953,
2025-08-12 12:40:00+02:00,72.01000213623047,
2025-08-12 12:45:00+02:00,71.95999908447266,
2025-08-12 12:50:00+02:00,72.0,
2025-08-12 12:55:00+02:00,72.01000213623047,
2025-08-12 13:00:00+02:00,71.97000122070312,
2025-08-12 13:05:00+02:00,71.91000366210938,
2025-08-12 13:10:00+02:00,71.87000274658203,
2025-08-12 13:15:00+02:00,71.9000015258789,
2025-08-12 13:20:00+02:00,71.87999725341797,
2025-08-12 13:25:00+02:00,71.87000274658203,
2025-08-12 13:30:00+02:00,71.88999938964844,
2025-08-12 13:35:00+02:00,71.87999725341797,
2025-08-12 13:40:00+02:00,71.91000366210938,
2025-08-12 13:45:00+02:00,71.9000015258789,
2025-08-12 13:50:00+02:00,71.91999816894531,
2025-08-12 13:55:00+02:00,71.94000244140625,
2025-08-12 14:00:00+02:00,71.94999694824219,
2025-08-12 14:05:00+02:00,71.93000030517578,
2025-08-12 14:10:00+02:00,71.91999816894531,
2025-08-12 14:15:00+02:00,71.93000030517578,
2025-08-12 14:20:00+02:00,71.91999816894531,
2025-08-12 14:25:00+02:00,71.91000366210938,
2025-08-12 14:30:00+02:00,71.88999938964844,
2025-08-12 14:35:00+02:00,71.83999633789062,
2025-08-12 14:40:00+02:00,71.88999938964844,
2025-08-12 14:45:00+02:00,71.83999633789062,
2025-08-12 14:50:00+02:00,71.81999969482422,
2025-08-12 14:55:00+02:00,71.8499984741211,
2025-08-12 15:00:00+02:00,71.87999725341797,
2025-08-12 15:05:00+02:00,71.72000122070312,
2025-08-12 15:10:00+02:00,71.70999908447266,
2025-08-12 15:15:00+02:00,71.73999786376953,
2025-08-12 15:20:00+02:00,71.68000030517578,
2025-08-12 15:25:00+02:00,71.66000366210938,
2025-08-12 15:30:00+02:00,71.69000244140625,
2025-08-12 15:35:00+02:00,71.66000366210938,
2025-08-12 15:40:00+02:00,71.5,
2025-08-12 15:45:00+02:00,71.5,
2025-08-12 15:50:00+02:00,71.4800033569336,
2025-08-12 15:55:00+02:00,71.58999633789062,
2025-08-12 16:00:00+02:00,71.62000274658203,
2025-08-12 16:05:00+02:00,71.52999877929688,
2025-08-12 16:10:00+02:00,71.52999877929688,
2025-08-12 16:15:00+02:00,71.5,
2025-08-12 16:20:00+02:00,71.44000244140625,
2025-08-12 16:25:00+02:00,71.4800033569336,
2025-08-12 16:30:00+02:00,71.41000366210938,
2025-08-12 16:35:00+02:00,71.44999694824219,
2025-08-12 16:40:00+02:00,71.52999877929688,
2025-08-12 16:45:00+02:00,71.55999755859375,
2025-08-12 16:50:00+02:00,71.5999984741211,
2025-08-12 16:55:00+02:00,71.56999969482422,
2025-08-12 17:00:00+02:00,71.62999725341797,
2025-08-12 17:05:00+02:00,71.62999725341797,
2025-08-12 17:10:00+02:00,71.58000183105469,
2025-08-12 17:15:00+02:00,71.58999633789062,
2025-08-13 09:00:00+02:00,71.83000183105469,
2025-08-13 09:05:00+02:00,71.87999725341797,
2025-08-13 09:10:00+02:00,71.9800033569336,
2025-08-13 09:15:00+02:00,71.98999786376953,
2025-08-13 09:20:00+02:00,71.9800033569336,
2025-08-13 09:25:00+02:00,71.94999694824219,
2025-08-13 09:30:00+02:00,71.81999969482422,
2025-08-13 09:35:00+02:00,71.9000015258789,
2025-08-13 09:40:00+02:00,71.80999755859375,
2025-08-13 09:45:00+02:00,71.91000366210938,
2025-08-13 09:50:00+02:00,71.88999938964844,
2025-08-13 09:55:00+02:00,71.94999694824219,
2025-08-13 10:00:00+02:00,71.87999725341797,
2025-08-13 10:05:00+02:00,71.88999938964844,
2025-08-13 10:10:00+02:00,71.88999938964844,
2025-08-13 10:15:00+02:00,71.88999938964844,
2025-08-13 10:20:00+02:00,71.87999725341797,
2025-08-13 10:25:00+02:00,71.91000366210938,
2025-08-13 10:30:00+02:00,71.95999908447266,
2025-08-13 10:35:00+02:00,71.97000122070312,
2025-08-13 10:40:00+02:00,71.9000015258789,
2025-08-13 10:45:00+02:00,71.95999908447266,
2025-08-13 10:50:00+02:00,71.97000122070312,
2025-08-13 10:55:00+02:00,71.94999694824219,
2025-08-13 11:00:00+02:00,71.87999725341797,
2025-08-13 11:05:00+02:00,71.83000183105469,
2025-08-13 11:10:00+02:00,71.83000183105469,
2025-08-13 11:15:00+02:00,71.83000183105469,
2025-08-13 11:20:00+02:00,71.7699966430664,
2025-08-13 11:25:00+02:00,71.79000091552734,
2025-08-13 11:30:00+02:00,71.8499984741211,
2025-08-13 11:35:00+02:00,71.80000305175781,
2025-08-13 11:40:00+02:00,71.7699966430664,
2025-08-13 11:45:00+02:00,71.79000091552734,
2025-08-13 11:50:00+02:00,71.7699966430664,
2025-08-13 11:55:00+02:00,71.80000305175781,
2025-08-13 12:00:00+02:00,71.77999877929688,
2025-08-13 12:05:00+02:00,71.81999969482422,
2025-08-13 12:10:00+02:00,71.75,
2025-08-13 12:15:00+02:00,71.73999786376953,
2025-08-13 12:20:00+02:00,71.69999694824219,
2025-08-13 12:25:00+02:00,71.72000122070312,
2025-08-13 12:30:00+02:00,71.7300033569336,
2025-08-13 12:35:00+02:00,71.70999908447266,
2025-08-13 12:40:00+02:00,71.70999908447266,
2025-08-13 12:45:00+02:00,71.69999694824219,
2025-08-13 12:50:00+02:00,71.69999694824219,
2025-08-13 12:55:00+02:00,71.66999816894531,
2025-08-13 13:00:00+02:00,71.6500015258789,
2025-08-13 13:05:00+02:00,71.66999816894531,
2025-08-13 13:10:00+02:00,71.66000366210938,
2025-08-13 13:15:00+02:00,71.66999816894531,
2025-08-13 13:20:00+02:00,71.70999908447266,
2025-08-13 13:25:00+02:00,71.72000122070312,
2025-08-13 13:30:00+02:00,71.7300033569336,
2025-08-13 13:35:00+02:00,71.7699966430664,
2025-08-13 13:40:00+02:00,71.81999969482422,
2025-08-13 13:45:00+02:00,71.83999633789062,
2025-08-13 13:50:00+02:00,71.83999633789062,
2025-08-13 13:55:00+02:00,71.8499984741211,
2025-08-13 14:00:00+02:00,71.83999633789062,
2025-08-13 14:05:00+02:00,71.87999725341797,
2025-08-13 14:10:00+02:00,71.91999816894531,
2025-08-13 14:15:00+02:00,71.93000030517578,
2025-08-13 14:20:00+02:00,71.93000030517578,
2025-08-13 14:25:00+02:00,71.9000015258789,
2025-08-13 14:30:00+02:00,71.93000030517578,
2025-08-13 14:35:00+02:00,71.94999694824219,
2025-08-13 14:40:00+02:00,71.93000030517578,
2025-08-13 14:45:00+02:00,71.91000366210938,
2025-08-13 14:50:00+02:00,71.91999816894531,
2025-08-13 14:55:00+02:00,71.93000030517578,
2025-08-13 15:00:00+02:00,71.95999908447266,
2025-08-13 15:05:00+02:00,71.94999694824219,
2025-08-13 15:10:00+02:00,71.91000366210938,
2025-08-13 15:15:00+02:00,71.86000061035156,
2025-08-13 15:20:00+02:00,71.83999633789062,
2025-08-13 15:25:00+02:00,71.81999969482422,
2025-08-13 15:30:00+02:00,71.75,
2025-08-13 15:35:00+02:00,71.80999755859375,
2025-08-13 15:40:00+02:00,71.88999938964844,
2025-08-13 15:45:00+02:00,71.93000030517578,
2025-08-13 15:50:00+02:00,71.93000030517578,
2025-08-13 15:55:00+02:00,71.9800033569336,
2025-08-13 16:00:00+02:00,72.02999877929688,
2025-08-13 16:05:00+02:00,72.11000061035156,
2025-08-13 16:10:00+02:00,72.1500015258789,
2025-08-13 16:15:00+02:00,72.0999984741211,
2025-08-13 16:20:00+02:00,72.12999725341797,
2025-08-13 16:25:00+02:00,72.12999725341797,
2025-08-13 16:30:00+02:00,72.16999816894531,
2025-08-13 16:35:00+02:00,72.16999816894531,
2025-08-13 16:40:00+02:00,72.13999938964844,
2025-08-13 16:45:00+02:00,72.20999908447266,
2025-08-13 16:50:00+02:00,72.19999694824219,
2025-08-13 16:55:00+02:00,72.2300033569336,
2025-08-13 17:00:00+02:00,72.30000305175781,
2025-08-13 17:05:00+02:00,72.33999633789062,
2025-08-13 17:10:00+02:00,72.41999816894531,
2025-08-13 17:15:00+02:00,72.4000015258789,
2025-08-14 09:00:00+02:00,72.0999984741211,
2025-08-14 09:05:00+02:00,72.01000213623047,
2025-08-14 09:10:00+02:00,72.12999725341797,
2025-08-14 09:15:00+02:00,72.1500015258789,
2025-08-14 09:20:00+02:00,72.16000366210938,
2025-08-14 09:25:00+02:00,72.30000305175781,
2025-08-14 09:30:00+02:00,72.19999694824219,
2025-08-14 09:35:00+02:00,72.18000030517578,
2025-08-14 09:40:00+02:00,72.19999694824219,
2025-08-14 09:45:00+02:00,72.20999908447266,
2025-08-14 09:50:00+02:00,72.2699966430664,
2025-08-14 09:55:00+02:00,72.22000122070312,
2025-08-14 10:00:00+02:00,72.19999694824219,
2025-08-14 10:05:00+02:00,72.11000061035156,
2025-08-14 10:10:00+02:00,72.06999969482422,
2025-08-14 10:15:00+02:00,72.06999969482422,
2025-08-14 10:20:00+02:00,72.05999755859375,
2025-08-14 10:25:00+02:00,71.98999786376953,
2025-08-14 10:30:00+02:00,72.04000091552734,
2025-08-14 10:35:00+02:00,72.06999969482422,
2025-08-14 10:40:00+02:00,72.06999969482422,
2025-08-14 10:45:00+02:00,72.11000061035156,
2025-08-14 10:50:00+02:00,72.13999938964844,
2025-08-14 10:55:00+02:00,72.1500015258789,
2025-08-14 11:00:00+02:00,72.1500015258789,
2025-08-14 11:05:00+02:00,72.0999984741211,
2025-08-14 11:10:00+02:00,72.13999938964844,
2025-08-14 11:15:00+02:00,72.16999816894531,
2025-08-14 11:20:00+02:00,72.16000366210938,
2025-08-14 11:25:00+02:00,72.19000244140625,
2025-08-14 11:30:00+02:00,72.19999694824219,
2025-08-14 11:35:00+02:00,72.22000122070312,
2025-08-14 11:40:00+02:00,72.26000213623047,
2025-08-14 11:45:00+02:00,72.27999877929688,
2025-08-14 11:50:00+02:00,72.29000091552734,
2025-08-14 11:55:00+02:00,72.30999755859375,
2025-08-14 12:00:00+02:00,72.30999755859375,
2025-08-14 12:05:00+02:00,72.33999633789062,
2025-08-14 12:10:00+02:00,72.33000183105469,
2025-08-14 12:15:00+02:00,72.33999633789062,
2025-08-14 12:20:00+02:00,72.37999725341797,
2025-08-14 12:25:00+02:00,72.43000030517578,
2025-08-14 12:30:00+02:00,72.41999816894531,
2025-08-14 12:35:00+02:00,72.37999725341797,
2025-08-14 12:40:00+02:00,72.36000061035156,
2025-08-14 12:45:00+02:00,72.37999725341797,
2025-08-14 12:50:00+02:00,72.33000183105469,
2025-08-14 12:55:00+02:00,72.30999755859375,
2025-08-14 13:00:00+02:00,72.25,
2025-08-14 13:05:00+02:00,72.23999786376953,
2025-08-14 13:10:00+02:00,72.27999877929688,
2025-08-14 13:15:00+02:00,72.29000091552734,
2025-08-14 13:20:00+02:00,72.30000305175781,
2025-08-14 13:25:00+02:00,72.27999877929688,
2025-08-14 13:30:00+02:00,72.19000244140625,
2025-08-14 13:35:00+02:00,72.19000244140625,
2025-08-14 13:40:00+02:00,72.1500015258789,
2025-08-14 13:45:00+02:00,72.1500015258789,
2025-08-14 13:50:00+02:00,72.1500015258789,
2025-08-14 13:55:00+02:00,72.20999908447266,
2025-08-14 14:00:00+02:00,72.22000122070312,
2025-08-14 14:05:00+02:00,72.13999938964844,
2025-08-14 14:10:00+02:00,72.16999816894531,
2025-08-14 14:15:00+02:00,72.16999816894531,
2025-08-14 14:20:00+02:00,72.20999908447266,
2025-08-14 14:25:00+02:00,72.22000122070312,
2025-08-14 14:30:00+02:00,72.16000366210938,
2025-08-14 14:35:00+02:00,72.1500015258789,
2025-08-14 14:40:00+02:00,72.12999725341797,
2025-08-14 14:45:00+02:00,72.08999633789062,
2025-08-14 14:50:00+02:00,72.06999969482422,
2025-08-14 14:55:00+02:00,71.94999694824219,
2025-08-14 15:00:00+02:00,71.97000122070312,
2025-08-14 15:05:00+02:00,71.9800033569336,
2025-08-14 15:10:00+02:00,71.91000366210938,
2025-08-14 15:15:00+02:00,71.91999816894531,
2025-08-14 15:20:00+02:00,71.88999938964844,
2025-08-14 15:25:00+02:00,71.88999938964844,
2025-08-14 15:30:00+02:00,71.91000366210938,
2025-08-14 15:35:00+02:00,71.8499984741211,
2025-08-14 15:40:00+02:00,71.83999633789062,
2025-08-14 15:45:00+02:00,71.87000274658203,
